# GoalTracker 盈利预测
公司,华特达因
股票代码,000915.SZ
ORG,光大证券,黄素青,2026-04-26,增持,2025,2.283441171339,5.35,2026,2.16,5.05,2027,2.31,5.41
CONS,2025,A,2.283441171339,11.36880614,18.29,22.28,5.35,4.3989331618,3.779551423089
CONS,2026,E,2.425,10.708902043992,21.41,22.96,5.68,3.028827538114,6.162201216659
CONS,2027,E,2.65,9.796753900265,21.675,24.52,6.21,6.817429482377,9.310718152292
CONS,2028,E,2.87,9.047601509013,21.9,26.16,6.72,6.676928722884,8.280121427824
EPSR,近六月平均,2026-08-19,2025,2.283441171339,11.36880614,2026,2.425,10.708902043992,2027,2.65,9.796753900265
EPSR,光大证券,2026-04-26,2025,2.283441171339,11.36880614,2026,2.16,12.046030397228,2027,2.31,11.244446119409
