# GoalTracker 盈利预测
公司,东芯股份
股票代码,688110.SH
ORG,华龙证券,李浩洋,2026-06-30,增持,2025,-0.440333672545,-1.95,2026,1.52,6.73,2027,1.69,7.49
ORG,申万宏源,"杨海晏,杨紫璇,袁航",2026-05-07,中性,2025,-0.440333672545,-1.95,2026,1.24,5.5,2027,1.14,5.02
CONS,2025,A,-0.440333672545,-261.18829236,-6.22,9.21,-1.95,43.7585134152,-16.54389054407
CONS,2026,E,1.38,83.201674143761,14.96,21.43,6.12,132.628735183731,413.921919295916
CONS,2027,E,1.415,81.339446425116,13.165,24.2,6.25,12.899463494285,2.289452166803
CONS,2028,E,1.585,72.734558597441,12.93,27.24,7.0,12.561983471074,11.830535571543
EPSR,近六月平均,2026-08-30,2025,-0.440333672545,-261.18829236,2026,1.38,83.201674143761,2027,1.415,81.339446425116
EPSR,华龙证券,2026-06-30,2025,-0.440333672545,-261.18829236,2026,1.52,75.598549389168,2027,1.69,67.927668543271
EPSR,申万宏源,2026-05-07,2025,-0.440333672545,-261.18829236,2026,1.24,92.505134070746,2027,1.14,101.350246491853
