# GoalTracker 盈利预测
公司,川能动力
股票代码,000155.SZ
ORG,国信证券,"黄秀杰,刘汉轩,崔佳诚",2026-08-28,增持,2025,0.272182349317,5.02,2026,0.71,13.18,2027,0.88,16.18
CONS,2025,A,0.272182349317,44.78615175,4.81,36.0,5.02,17.8315261717,-30.870595105461
CONS,2026,E,0.71,17.074956061442,11,59.58,13.18,65.518828210851,162.291461179715
CONS,2027,E,0.88,13.909018596403,13,70.08,16.18,17.623363544814,22.761760242792
CONS,2028,E,1.01,12.053986121575,14,76.04,18.67,8.504566210046,15.389369592089
EPSR,近六月平均,2026-09-03,2025,0.272182349317,44.78615175,2026,0.71,17.074956061442,2027,0.88,13.909018596403
EPSR,国信证券,2026-08-28,2025,0.272182349317,44.78615175,2026,0.71,17.074956061442,2027,0.88,13.909018596403
